,filename,caption
3762,3031263767_2e3856130e.jpg,startseq  woman holding child is walking through water endseq
3763,3032790880_d216197d55.jpg,startseq  soccer player in red and white uniform was chasing the soccer ball and was tripped by player in purple uniform endseq
3764,3033210806_3ffc0a231a.jpg,startseq  an older lady dressed in winter clothes looks out over white balcony endseq
3765,3033257301_e2c8a39b04.jpg,startseq  the three ladies stand at attention in their native garb endseq
3766,3033612929_764d977bd5.jpg,startseq  large dog and small one walk with their toys endseq
3767,3033668641_5905f73990.jpg,startseq  man in white helmet clings to sheer rock face endseq
3768,3033686219_452b172ab0.jpg,startseq  black dog lays in the sand endseq
3769,3033741581_136889ac73.jpg,startseq  boy stands in pool outside endseq
3770,3033825101_44a4390f16.jpg,startseq  baseball pitcher is bowling the ball endseq
3771,3034585889_388d6ffcc0.jpg,startseq  looker on catches motocross bike on its side after spill while another races by endseq
3772,3035118753_69287079dc.jpg,startseq  blonde boy and girl in pajamas with makeup endseq
3773,3035785330_2fd5e32bb1.jpg,startseq  child is riding on man back endseq
3774,3035949542_cb249790f5.jpg,startseq  the legs of two athletes playing soccer on field endseq
3775,3036033157_522a43a550.jpg,startseq  black and white dog is carrying blue ball through the yard of house in tropical location endseq
3776,303607405_f36edf16c6.jpg,startseq  brown white dog shaking water off endseq
3777,3036382555_30b7312cf3.jpg,startseq  woman and girl are playing in field of leaves endseq
3778,3036596725_541bbe0955.jpg,startseq  greyhound in race wearing metal muzzle endseq
3779,3036641436_d6594fc45f.jpg,startseq  boy sits between two girls on swing endseq
3780,3036971334_78187a9570.jpg,startseq  blond man jumping off cliff into some water endseq
3781,3037558954_20115165e3.jpg,startseq  man is wind sailing in the ocean endseq
3782,303795791_98ebc1d19a.jpg,startseq  one small dog chases another across grass endseq
3783,3038045802_93f2cd5fbc.jpg,startseq  skier doing high jump from snowy ramp near mountain range endseq
3784,3038760935_9a713510eb.jpg,startseq  the two dogs are jumping endseq
3785,3038941104_17ee91fc03.jpg,startseq  guy on skateboard is doing stunt at night endseq
3786,3039209547_81cc93fbec.jpg,startseq  closeup blurred image of man wearing green shirt and tan pants endseq
3787,3039214579_43ef79f931.jpg,startseq  man in yellow helmet is walking with yellow bicycle near group of protesters endseq
3788,3039675864_0b7961844d.jpg,startseq  man riding motorcycle down the sidewalk endseq
3789,3040033126_9f4b88261b.jpg,startseq  brown dog jumping off rock into lake endseq
3790,3040051410_6205682ba3.jpg,startseq  man looks at woman and she smiles endseq
3791,3040575300_0e4328d205.jpg,startseq  surfer rides the crashing waves while another follows behind endseq
3792,3041170372_c4376cd497.jpg,startseq  bicylist riding in the mountains endseq
3793,3041348852_872c027c16.jpg,startseq  five small white dogs are wearing muzzles and running endseq
3794,3041384194_04316bd416.jpg,startseq  girl with short haircut and eyebrow piercing bites her finger and crosses her arms endseq
3795,3041487045_b48ac7ed08.jpg,startseq  dog runs through the woods endseq
3796,3041645937_ff7591d134.jpg,startseq  man in brown jacket and white shirt looks to his side endseq
3797,3041689520_c481bdb20e.jpg,startseq  naked children play on the muddy riverbank endseq
3798,3042173467_14394234da.jpg,startseq  two girls in backless dresses endseq
3799,3042380610_c5ea61eef8.jpg,startseq  group of people are standing around sound mixing table endseq
3800,3042381160_ffe2b16808.jpg,startseq  man is working on computer while two people sit and talk in front endseq
3801,3042405316_ba3a01926b.jpg,startseq  girl in blue sweater with white pattern is jumping into pile of leaves endseq
3802,3042483842_beb23828b9.jpg,startseq  man in blue shirt endseq
3803,3042484940_0975a5e486.jpg,startseq  man holds up an electronic device while he and another male look on endseq
3804,3042488474_0d2ec81eb8.jpg,startseq  blonde man looks at the camera endseq
3805,3042679440_010b2c596c.jpg,startseq  brightly lit urban street with lots of people walking across street endseq
3806,3043266735_904dda6ded.jpg,startseq  an elderly person with white hat is reading paperback book endseq
3807,3043501068_be58ac47e1.jpg,startseq  dirt biker is airborne in front of crowd endseq
3808,3043685748_130db75e3b.jpg,startseq  bunch of bikes racing on track endseq
3809,3043904009_3b5e0412cd.jpg,startseq  two men are standing in recording studio endseq
3810,3043908909_bb54d2c08e.jpg,startseq  female wearing all black is speaking to room full of people endseq
3811,304408047_98bab3ea64.jpg,startseq  dog stands on his hind legs while another dog looks on endseq
3812,3044359043_627488ddf0.jpg,startseq  black and white dog with green collar stands in front of sign endseq
3813,3044500219_778f9f2b71.jpg,startseq  four girls in evening attire pose for picture endseq
3814,3044536048_e615466e7f.jpg,startseq  lone parasurfer surfing huge wave in the ocean endseq
3815,3044745642_1d0784ff29.jpg,startseq  at the bottom of set of stairs endseq
3816,3044746136_8b89da5f40.jpg,startseq  class full of students endseq
3817,3045613316_4e88862836.jpg,startseq  three man looking into the distance endseq
3818,3046190891_05c6ecd9b6.jpg,startseq  lone surfer riding huge wave endseq
3819,3046259614_614394e024.jpg,startseq  man dressed in all white is talking to the people seated on the dirt floor endseq
3820,3046286572_d2050ab0d9.jpg,startseq  bicycler does trick in the air and his shadow is captured on the ceiling endseq
3821,3046429283_08de594901.jpg,startseq  man in leather jacket and leather boots endseq
3822,3046430047_d7b10123d0.jpg,startseq  man and two woman dressed like vampires complete with scary makeup endseq
3823,3046431231_dc48851062.jpg,startseq  group of women dressed as characters from star treck endseq
3824,3046916429_8e2570b613.jpg,startseq  woman holding baby and making faces at it endseq
3825,3046949818_245b05f507.jpg,startseq  man attempts to push another who is carrying ball endseq
3826,3047144646_2252ff8e04.jpg,startseq  group of people display ribbons won by their dogs endseq
3827,3047264032_14393ecea8.jpg,startseq  man in yellow shirt wears gold endseq
3828,3047264346_e24601bfbf.jpg,startseq  girl and guy dressed up in costumes endseq
3829,3047749814_621ed0786b.jpg,startseq  person waving is hanging off zip line endseq
3830,3047751696_78c2efe5e6.jpg,startseq  lady holds baby and they both are looking at one another endseq
3831,3048211972_db71d104c2.jpg,startseq  brown and white dog walking on concrete debris with gravel pile in the background endseq
3832,3048380686_732db55281.jpg,startseq  goalie blocking the goal with assistance from teammate during hockey game endseq
3833,3048461682_e89f81b1c7.jpg,startseq  dog runs over stick in the leaves endseq
3834,3048597471_5697538daf.jpg,startseq  brown dog is swimming through water with an orange ball in its mouth endseq
3835,3048821353_83d4c0cbb9.jpg,startseq  man helps another man do back flip in yard endseq
3836,3049649128_d83d847168.jpg,startseq  boy playing in pile of dead leaves endseq
3837,3049770416_0fb1954315.jpg,startseq  man holds microphone to his mouth endseq
3838,3050114829_18bc5a6d7c.jpg,startseq  lone surfer surfing large collapsing wave in the ocean endseq
3839,3050264832_4215f2b398.jpg,startseq  boy is standing on snowboard in front of crowd endseq
3840,3050606344_af711c726c.jpg,startseq  kayaker wearing yellow fights the rapids endseq
3841,3050650135_23f9d9d2f8.jpg,startseq  man in blue jersey is kicking ball while another man watches endseq
3842,3050976633_9c25cf6fa0.jpg,startseq  group of men playing against each other in football match endseq
3843,3051125715_db76cebd1e.jpg,startseq  wave splashes the rocks as seagulls fly by endseq
3844,3051341320_1d0166e775.jpg,startseq  group of people ride blue roller coaster on its way down from turn endseq
3845,3051384385_c5c850c1f8.jpg,startseq  boy holding plate over his head endseq
3846,3051754615_3d6494c2ae.jpg,startseq  bunch of people rowing canoe endseq
3847,305199420_89f6ddd778.jpg,startseq  men in blue uniforms holding little girl with bandaged face and stuffed animal endseq
3848,3051998298_38da5746fa.jpg,startseq  guy in navy blue and yellow shorts jumping into pool endseq
3849,3052038928_9f53aa2084.jpg,startseq  group of five young adults lounging indoors endseq
3850,3052104757_d1cf646935.jpg,startseq  black and green monster truck flying through the air endseq
3851,3052196390_c59dd24ca8.jpg,startseq  group of children playing in sprinkler endseq
3852,3053415073_5b667230ed.jpg,startseq  person on skis on rail at night endseq
3853,3053743109_a2d780c0d2.jpg,startseq  basketball game endseq
3854,3053785363_50392f2c53.jpg,startseq  group of girls playing field hockey endseq
3855,3053813297_7ce5f87710.jpg,startseq  heavy set couple sitting in lawn chairs on the grass with brown dog at their feet endseq
3856,3053916979_848d32261b.jpg,startseq  fencing class takes place on basketball court endseq
3857,3054200086_657d4398e8.jpg,startseq  hockey player makes shot endseq
3858,3054989420_3e755ca352.jpg,startseq  child walks outside as leaves fall endseq
3859,3054997030_797096dd12.jpg,startseq  boy in blue shorts with yellow stripes down the sides is leaping endseq
3860,3055716848_b253324afc.jpg,startseq  kid doing trick on skateboard endseq
3861,3056530884_27766059bc.jpg,startseq  two dark haired girls are on tire swing endseq
3862,3056569684_c264c88d00.jpg,startseq  damaged ambulance is being hauled on truck bed down the road endseq
3863,3057497487_57ecc60ff1.jpg,startseq  closeup into large unique type plan with lone woman in the center endseq
3864,305749904_54a612fd1a.jpg,startseq  man is wearing blue shirt with the word mambo on it endseq
3865,3057618932_3b80ae85de.jpg,startseq  bicyclist is attempting trick down flight of outdoor stairs endseq
3866,3057770908_3fd97f79f9.jpg,startseq  girl in blue hanging on to vine in forest endseq
3867,3057862887_135c61816a.jpg,startseq  child and an adult looking at each other endseq
3868,3058439373_9276a4702a.jpg,startseq  crowd of people are standing in front of italian style buildings endseq
3869,3058627443_1d57ff0a2c.jpg,startseq  man falling off his surfboard on the top of wave endseq
3870,3060519665_4d6b9a51b2.jpg,startseq  girl with blue shirt looking scared with two other children behind her endseq
3871,3060594966_030658d318.jpg,startseq  boy in blue dress shirt dances in courtyard endseq
3872,3060969260_08f43e4f4f.jpg,startseq  one bicyclist runs alongside her bike endseq
3873,3061481868_d1e00b1f2e.jpg,startseq  two motorcyclists riding tandom on biek down the street endseq
3874,3062173277_bfb5ef4c45.jpg,startseq  group of people are rowing boat in contest endseq
3875,3062273350_fd66106f21.jpg,startseq  men wearing hats and coats are walking together endseq
3876,306315650_e064f5c677.jpg,startseq  lady stands outside of mexican market endseq
3877,306318683_5f1f875191.jpg,startseq  boy carries box across bridge endseq
3878,3063544435_10516c6937.jpg,startseq  group of people rowing in boat near city endseq
3879,3064097919_e536ab9693.jpg,startseq  skateboarder is doing trick at the top of ramp while another person watches endseq
3880,3064383768_f6838f57da.jpg,startseq  man surfing wave endseq
3881,3064716525_b8418d4946.jpg,startseq  black and white dog is jumping fences in dog show endseq
3882,3065468339_4955e90fd3.jpg,startseq  black dog looks into pool of water endseq
3883,3065560742_f6e266ccd9.jpg,startseq  boy playing hockey lies on the ice endseq
3884,3066338314_2c3fb731d1.jpg,startseq  man in black is sitting in restaurant endseq
3885,3066429707_842e50b8f7.jpg,startseq  child in blue uniform kicks soccer ball endseq
3886,3066491113_86569e15be.jpg,startseq  black dog is following brown dog that is carrying brown plate through grassy field endseq
3887,3067500667_0fce8f28d4.jpg,startseq  cricket batsman has been bowled out middle stump endseq
3888,3067885047_f69d90c35b.jpg,startseq  four children are each making gymnastic bridge on their hands and feet endseq
3889,3067971348_69af5bb309.jpg,startseq  cyclist is riding along white line in busy city center endseq
3890,3068407619_5207b26986.jpg,startseq  man windsurfs endseq
3891,3068735836_872fba3068.jpg,startseq  man does motorcycle trick on racetrack while many people watch endseq
3892,3068945309_ff0973e859.jpg,startseq  basketball player in white uniform is making jump shot against team wearing black uniforms endseq
3893,3068994801_b2bc079e67.jpg,startseq  girl dressed in purple and blue walks beside her bike at night endseq
3894,3069037969_bb7319e0dc.jpg,startseq  black and white dog jumps in pool filled with tennis balls endseq
3895,3069216757_c419b3898e.jpg,startseq  girl in pink striped shirt is in front of an armoire endseq
3896,3069282021_e05e1829f3.jpg,startseq  dogs racing around track endseq
3897,3069786374_804e1123ac.jpg,startseq  cheerleading squad performing in front of an audience endseq
3898,3069937639_364fc11e99.jpg,startseq  dog runs through field endseq
3899,3070011270_390e597783.jpg,startseq  black and brown dog is walking in the water and looking at the camera endseq
3900,3070031806_3d587c2a66.jpg,startseq  dog running on the sand by the beach while his owner looks at the other dogs on the beach endseq
3901,3070130228_67dcfee9ae.jpg,startseq  two football players are preparing for the next play endseq
3902,3070274658_fc39fd4f84.jpg,startseq  men in drak outfits around campfire endseq
3903,3070485870_eab1a75c6f.jpg,startseq  snowboarder is in the air after making jump near some trees endseq
3904,3070713991_8696796937.jpg,startseq  boy in helmet jumps from makeshift junglegym made of tires endseq
3905,3071676551_a65741e372.jpg,startseq  person rides the waves on surfboard endseq
3906,3072114570_e1c0127529.jpg,startseq  boy on bicycle rides with his little brother in child seat endseq
3907,3072172967_630e9c69d0.jpg,startseq  player from the white and green highschool team dribbles down court defended by player from the other team endseq
3908,3072611047_109bf8b7c3.jpg,startseq  two children are diving side by side into river endseq
3909,3072730593_b7322d2e05.jpg,startseq  woman is dressed in costume with huge feather in her hat endseq
3910,3072782873_3278f3b3a7.jpg,startseq  man and woman are kissing in crowded street endseq
3911,307301755_48919ef1b2.jpg,startseq  black man sitting next to tree in rural area endseq
3912,307321761_606fc91673.jpg,startseq  group of children in uniforms stand outside endseq
3913,307327914_f98f576adb.jpg,startseq  closeup of an older man with glasses speaking endseq
3914,3073535022_4af81f360c.jpg,startseq  man performs trick on surfboard in the water endseq
3915,3073579130_7c95d16a7f.jpg,startseq  man wears red bandanna endseq
3916,3074265400_bf9e10621e.jpg,startseq  crowd is standing around building with three flags in front of it endseq
3917,3074617663_2f2634081d.jpg,startseq  dog digging in the sand endseq
3918,3074842262_62b1b2168c.jpg,startseq  boy kicks through pile of leaves endseq
3919,3075068274_2a28a5263b.jpg,startseq  boy on skateboard is at the top of ramp endseq
3920,3076052114_233f42ae5b.jpg,startseq  two black endseq
3921,3076928208_5763e9eb8c.jpg,startseq  black and tan dog jumping in the air in grassy area in front of fence endseq
3922,3077166963_fe172c709d.jpg,startseq  girl is standing on logs and taking picture endseq
3923,3077781040_bc27778609.jpg,startseq  bicycle racer runs up ramp with his bike endseq
3924,3078229723_2aa52600de.jpg,startseq  an african man in blue jeans is holding the hands of two boys that are eating ice creams endseq
3925,3078844565_16e9cdcea2.jpg,startseq  man grips the underhang of rock endseq
3926,3079073247_97e88e2eb7.jpg,startseq  man in black and red jacket and helmet does stunt on motorbike endseq
3927,3079341641_f65f6b0f8b.jpg,startseq  there are two small girls smiling in hallway endseq
3928,3079786914_fe598b0e54.jpg,startseq  young boy and girl are playing in tunnel endseq
3929,3079787482_0757e9d167.jpg,startseq  little girl hugs another little girl endseq
3930,3079917032_3cfacb2fd7.jpg,startseq  woman in red sweater and girl is in front of girl in green hoodie girl with brown jacket and pink purse endseq
3931,307994435_592f933a6d.jpg,startseq  man in red jacket is holding piece of paper while posing endseq
3932,3080056515_3013830309.jpg,startseq  boy is whispering to girl wearing red and white hat and scarf endseq
3933,308014594_f1d5e75507.jpg,startseq  two japanese girls are wearing traditional dress endseq
3934,3080891382_edf83dde18.jpg,startseq  child covers their mouth as they whisper to friend endseq
3935,3081182021_22cfa18dd4.jpg,startseq  biker does trick on ramp endseq
3936,3081330705_7a1732e12c.jpg,startseq  man is on top of cliff overlooking forest and lake endseq
3937,3081363964_d404eccae8.jpg,startseq  brown dog is on the ground growling endseq
3938,3081734118_6f2090215c.jpg,startseq  brown and white dog has is mouth open ready to catch green ball endseq
3939,3082196097_2d15455b00.jpg,startseq  man in white shirt and tie sings into microphone while woman wearing white shirt and tie plays the guitar at concert endseq
3940,3082474922_9c3533eaf6.jpg,startseq  boy is pushing sledge through the snow at night endseq
3941,3082934678_58534e9d2c.jpg,startseq  tan dog is running on pavement with white dog running on grass beside it endseq
3942,3083016677_5782bc337c.jpg,startseq  motorcyclists near the beach endseq
3943,308307853_5a51fbdecc.jpg,startseq  dog plays on the beach endseq
3944,3084001782_41a848df4e.jpg,startseq  man and woman read book while their friend has drink endseq
3945,3084010872_cbc3ea8239.jpg,startseq  bearded man and woman in dress holding cup endseq
3946,3084011028_d1e2c40d7d.jpg,startseq  brunette and blonde girl are smiling endseq
3947,3084011664_76d37c6559.jpg,startseq  man and woman looking at the camera endseq
3948,3084018061_df66d98325.jpg,startseq  five people are sitting in bar endseq
3949,3084034954_fe5737197d.jpg,startseq  man at casino hugging two colorfully dressed show girls endseq
3950,3084149186_4bc08b0752.jpg,startseq  climber hangs from rock face while another watches endseq
3951,3084380974_268a0f9236.jpg,startseq  lone surfer diving into large wave endseq
3952,3084711346_fda0f5a3e6.jpg,startseq  man in red helmet holds bullhorn endseq
3953,3084731832_8e518e320d.jpg,startseq  dog stands in the white snow endseq
3954,308487515_7852928f90.jpg,startseq  bird eating endseq
3955,3085226474_62aba51179.jpg,startseq  group of women are performing onstage endseq
3956,3085357792_efcf297c71.jpg,startseq  man in blue shirt passes under the samsung arch endseq
3957,3085667767_66041b202e.jpg,startseq  surfer does flip on wave endseq
3958,3085667865_fa001816be.jpg,startseq  lone surfboarder jumping wave on white surfboard endseq
3959,3085973779_29f44fbdaa.jpg,startseq  blond hair boy holding toy airplane is in front of what looks like colorful toy monster endseq
3960,3086507638_d8a2cd0ac3.jpg,startseq  the dogs are running in the water endseq
3961,3086523890_fd9394af8b.jpg,startseq  big brown dog plays with small white dog near ball endseq
3962,3086526292_f799d237c7.jpg,startseq  there are three people in jeans and shirts standing outside with spray cans endseq
3963,3086790344_9487c58624.jpg,startseq  girl in bikini swimming in body of water endseq
3964,3086810882_94036f4475.jpg,startseq  dog runs across barren ground casting large shadow endseq
3965,3087095548_6df7c2a8ed.jpg,startseq  many people look over the side of bridge endseq
3966,3087485737_cb09bc80b6.jpg,startseq  man in blue shorts stands on surfboard in shallow water endseq
3967,3088074124_481139dc92.jpg,startseq  group of indian people talking to each other endseq
3968,3088322308_b0c940b3a3.jpg,startseq  group of people at distance on beach endseq
3969,3088399255_1bd9a6aa04.jpg,startseq  athletes on numbered horses congregate in field endseq
3970,3088572348_264c47f78c.jpg,startseq  man in dark shorts is windsurfing on clear day endseq
3971,3088677667_4a8befb70e.jpg,startseq  crowd of people endseq
3972,3088922727_4bdf2ccc94.jpg,startseq  couple in old clothing at an outdoor table endseq
3973,3089107423_81a24eaf18.jpg,startseq  camera man is behind his video camera and surrounded by hudge crowd endseq
3974,308956341_642589e9cc.jpg,startseq  black dog is shaking off water endseq
3975,3089742441_d42531c14f.jpg,startseq  man and woman in extravagent winter costumes endseq
3976,3089842255_359ccf5c40.jpg,startseq  girl jumping over red punch bag endseq
3977,3090386315_87ed417814.jpg,startseq  dog runs across the leaf covered ground endseq
3978,3090398639_68c0dfa9a5.jpg,startseq  mountain biker is riding on marked out competition trail in the woods endseq
3979,309049466_1d7e7d5fc2.jpg,startseq  dog with frisbee in its mouth is running through snow endseq
3980,3090593241_93a975fe2b.jpg,startseq  crowd of people endseq
3981,3090600019_8808fe7a9d.jpg,startseq  man and woman dressed as prisoner and sexy police officer endseq
3982,3090957866_f1b2b7f214.jpg,startseq  lady in blue jeans and brown jacket is walking down city street endseq
3983,3091177347_58c85c1c3b.jpg,startseq  man photographs woman endseq
3984,3091338773_9cf10467b4.jpg,startseq  brown dog is biting green object endseq
3985,3091382602_60b9b53ed1.jpg,startseq  man in white shirt and man in black shirt in hallway endseq
3986,3091580843_178042c50b.jpg,startseq  man in black jacket walks thorugh an asian market endseq
3987,3091594712_2166604334.jpg,startseq  child ballerina puts on makeup backstage in mirror endseq
3988,3091912922_0d6ebc8f6a.jpg,startseq  dog runs holding yellow dog toy in fall endseq
3989,3091916691_b1c96669c6.jpg,startseq  man in bright pink shirt shakes the hand of bearded man in saffron shirt endseq
3990,3091921457_83eee69591.jpg,startseq  african kids stare throughwindow endseq
3991,3091962081_194f2f3bd4.jpg,startseq  man wearing glasses and black clothing is sitting while man in vest drinks in the background endseq
3992,3092200805_dd1f83ddbe.jpg,startseq  two guys are rowing canoe on lake endseq
3993,3092370204_029b6bc10a.jpg,startseq  group of people in dark colored clothing are line dancing on wooden floor endseq
3994,309238565_2d5d8dc8bf.jpg,startseq  man and two youngsters are standing in front of japanese vending machine endseq
3995,3092756650_557c5f2d03.jpg,startseq  group of indian men are just standing around with their arms crossed endseq
3996,3093970461_825b0cac2f.jpg,startseq  woman and child hug near road endseq
3997,3093971101_543237971d.jpg,startseq  surfer in black surfing suit in motion endseq
3998,3094064787_aed1666fc9.jpg,startseq  the sheepdogs are running in the pasture endseq
3999,3094278545_febac56382.jpg,startseq  bride folds her arms at beach endseq
4000,309430053_cc58bcc36a.jpg,startseq  boat floating on blue water endseq
4001,3094317837_b31cbf969e.jpg,startseq  man rides wave on surfboard endseq
4002,3094568845_d0b56c5651.jpg,startseq  race car is spinning out in front of spectators endseq
4003,3095137758_bdd1e613dd.jpg,startseq  man dressed as santa rides in parade endseq
4004,3095225232_2e6e6dc92e.jpg,startseq  people are standing on an escalator moving up endseq
4005,3096163135_584901a5ae.jpg,startseq  boy wears foam hat to show support for his team at game endseq
4006,309687244_4bdf3b591f.jpg,startseq  man dressed in grey climbing large brown rock endseq
4007,3096918227_f9d26a7db2.jpg,startseq  skateboarder is performing grab trick while hovering above ramp endseq
4008,3097171315_0ba7d283b1.jpg,startseq  group of people are congregated in room by big round mirror endseq
4009,3097196395_ec06075389.jpg,startseq  two dogs are racing on ractrack endseq
4010,309771854_952aabe3cc.jpg,startseq  the two church officials wear black robes and purple hats endseq
4011,3097776588_312932e438.jpg,startseq  bald man has hand on the shoulder of another man endseq
4012,3098336319_a7e5b061d0.jpg,startseq  person doing trick on snowboard endseq
4013,3098707588_5096d20397.jpg,startseq  two guys dressed in tuxes with red ties endseq
4014,3098714492_19939e3b19.jpg,startseq  bride and groom pose with their wedding party endseq
4015,3098824948_23c31df031.jpg,startseq  bride and groom leaving after the wedding endseq
4016,3099091086_f75f0ce09d.jpg,startseq  group of people at protest to stop the building of the kingsworth coal power plant endseq
4017,3099264059_21653e2536.jpg,startseq  skateboarder is jumping almost as high as building endseq
4018,3099504809_565e17e49d.jpg,startseq  closeup of shirtless man rock climbing endseq
4019,3099694681_19a72c8bdc.jpg,startseq  few people are playing instruments around table endseq
4020,3099923914_fd450f6d51.jpg,startseq  group of people sit at table in front of large building endseq
4021,3099965396_2a0018cb9e.jpg,startseq  man is waiting in public area while people pass behind him endseq
4022,3100251515_c68027cc22.jpg,startseq  crowd of people wearing jackets and holding signs endseq
4023,3100442775_6e2659b973.jpg,startseq  bmw rider takes large jump off wall endseq
4024,3101378069_f8caa14c0a.jpg,startseq  lady in pink shirt endseq
4025,3101796900_59c15e0edc.jpg,startseq  brown dog and black dog are playing with red frisbee endseq
4026,310213587_778fe8fb5b.jpg,startseq  group of people sitting on benches at city park endseq
4027,3102204862_f1d220230b.jpg,startseq  man is throwing another around in wrestling ring endseq
4028,3102363657_dc95fe6850.jpg,startseq  boy hugging bumble bee character endseq
4029,310260324_7f941814bc.jpg,startseq  group of men lift their arms to signal while they look to the left endseq
4030,3103185190_eb8729c166.jpg,startseq  girl in white shirt and jeans is jumping up in the air while at the top of the grand canyon endseq
4031,3103231330_db98b14501.jpg,startseq  man in blue jacket and gloves is standing in the street among other people endseq
4032,3103264875_2a8d534abc.jpg,startseq  dog carries an orange toy in its mouth endseq
4033,3103340819_46de7954a9.jpg,startseq  couple sitting on the concrete outside set of big brown wooden doors endseq
4034,3103587323_7f093d5b90.jpg,startseq  child holding onto the tail of fake alligator endseq
4035,3104182973_5bb1c31275.jpg,startseq  bunch of people near christmas type tree endseq
4036,3104400277_1524e4f758.jpg,startseq  dirt bikers on trail endseq
4037,3104690333_4314d979de.jpg,startseq  two children playing in the snow endseq
4038,3104909823_0f41dd8be6.jpg,startseq  tourists pose for camera at night endseq
4039,3105315670_5f86f73753.jpg,startseq  woman in black walks down the sidewalk endseq
4040,3105623068_392b767a7b.jpg,startseq  girl in white is rock climbing endseq
4041,3105691757_817083b0a6.jpg,startseq  group of santas are walking in the city endseq
4042,3105929913_94a6882e25.jpg,startseq  four bald people are praying or meditating endseq
4043,3106026005_473a7b1c8c.jpg,startseq  man sits on bench on san diego street endseq
4044,3106223494_52d4d2d75d.jpg,startseq  man in mask and wearing santa claus suit endseq
4045,3106340185_80d0cb770a.jpg,startseq  man takes picture out window endseq
4046,3106562372_e349a27764.jpg,startseq  girl in dress is jumping in the air with legs bent while another girl in pink watches endseq
4047,3106782647_b078830a9e.jpg,startseq  bike rider is airborne with daytime sky in the background endseq
4048,3106787167_e5f2312622.jpg,startseq  man with mud on his clothes protects ball from two other men while he runs down the field endseq
4049,3106791484_13e18c33d8.jpg,startseq  blond child is jumping facefirst onto bed endseq
4050,3106857210_07a92577fc.jpg,startseq  girl in yellow shirt walks with her hands in her pocket on bridge endseq
4051,3106883334_419f3fb16f.jpg,startseq  dark brown dog runs behind yellow dog in the grass endseq
4052,3107059919_0594269f72.jpg,startseq  little dark haired girl runs on the beach endseq
4053,310715139_7f05468042.jpg,startseq  dog jumping at the beach endseq
4054,310728631_155c3bbeea.jpg,startseq  flock of birds disturbed and in flight in front of wall that has mural of three women and man endseq
4055,3107368071_724613fc4f.jpg,startseq  crowd of children and some are wearing green costumes endseq
4056,3107463441_7c68606450.jpg,startseq  boy in brown jacket and girl in red jacket are sitting on some metal bars with metal object between them endseq
4057,3107513635_fe8a21f148.jpg,startseq  bunch of people at train station endseq
4058,3107558821_f3b205d4ed.jpg,startseq  two girls take in the view endseq
4059,3107592525_0bcd00777e.jpg,startseq  couple posing for the camera with rain jackets on endseq
4060,3107889179_106d223345.jpg,startseq  grandmother and small child are sitting at table being served by woman in black shirt endseq
4061,3108197858_441ff38565.jpg,startseq  group of children are raising their hands in the air endseq
4062,3108378861_d2214d971e.jpg,startseq  man and woman endseq
4063,3108544687_c7115823f5.jpg,startseq  couple each wearing white tanktops sitting on rock ledge of looking several mountains endseq
4064,3108732084_565b423162.jpg,startseq  man in white coat jumps snowboard endseq
4065,3109124656_626b596d5e.jpg,startseq  couple sits on floral couch while an older woman in the background smiles endseq
4066,3109136206_f7d201b368.jpg,startseq  brown dog drinks from body of water endseq
4067,3109268897_d43797fc6a.jpg,startseq  an elderly gentleman very smartly dressed endseq
4068,3109688427_d2e702456c.jpg,startseq  man and two girls look at something in the woods endseq
4069,3109704348_c6416244ce.jpg,startseq  during game of rugby endseq
4070,3109780402_dbae082dc5.jpg,startseq  girl in colorful leggings and white shirt sits next to similarly dressed girl in small cubicle endseq
4071,3110018626_307a123b59.jpg,startseq  two brown and black dogs run through the dry grass endseq
4072,3110174991_a4b05f8a46.jpg,startseq  man and woman stare at the ground endseq
4073,3110614694_fecc23ca65.jpg,startseq  dog is running on snow with snowball it its mouth endseq
4074,3110649716_c17e14670e.jpg,startseq  man helps another man tie red ribbon onto his arm endseq
4075,3111208043_dbe8e87fa1.jpg,startseq  man in red shorts runs on track endseq
4076,3111402233_6285bcba7a.jpg,startseq  brown dog shakes while standing in the water near yellow ball endseq
4077,311146855_0b65fdb169.jpg,startseq  man and woman in festive costumes dancing endseq
4078,3111482098_11c0f4f309.jpg,startseq  an atv rides over vaste sandy landscape endseq
4079,3111502208_71e2a414f5.jpg,startseq  blue uniformed rollerskater is struggling for the lead against longhaired endseq
4080,3111897772_5211a37a02.jpg,startseq  group of girls in dresses dancing endseq
4081,311196733_03966b4836.jpg,startseq  man looks out of the passenger window of yellow car to see the tire smoking endseq
4082,3112635165_2d614d7c1a.jpg,startseq  black and white dog holds stick in his paw for chewing or playing endseq
4083,311267421_e204e643cf.jpg,startseq  black and white and brown and white dog running in grassy field in front of stand of trees endseq
4084,3112821789_1f7c3bbb99.jpg,startseq  man blows into an electrical instrument by microphone endseq
4085,3113322995_13781860f2.jpg,startseq  bobsled team runs through snowy trail endseq
4086,3113682377_14fc7b62b0.jpg,startseq  two female friends pose for picture at night endseq
4087,3113769557_9edbb8275c.jpg,startseq  woman stands in front of display case and another woman looks at digital camera endseq
4088,3114944484_28b5bb9842.jpg,startseq  girl in red shirt looks at her mom in crowd of people sitting in white plastic chairs endseq
4089,3115174046_9e96b9ce47.jpg,startseq  skateboarder casts shadow jumping down stairs endseq
4090,3115354165_44dbeec6c1.jpg,startseq  airborne skateboarder in front of crowd endseq
